datetime,symbol,Open,High,Low,Close,Volume,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Variance(1M),Variance(3M),Variance(6M),Variance(12M)
2022-01-18 10:00:00,BMFBOVESPA:IBOV,106369.27,107012.6,105786.09,106667.66,0.0,1.5691139326325048,-3.6188670093706814,-14.938992687160646,-13.61579947995036,1.5571005381019427,2.0367142072126856,6.801039350712052,7.455765857850218,2.4245620857573593,4.148204761861998,46.25413624993381,55.588444527084995
2022-01-19 10:00:00,BMFBOVESPA:IBOV,106669.97,108601.77,106668.94,108013.47,0.0,2.382552473045464,-2.5029780271825635,-14.226861511523332,-10.249649352548593,1.7011629443019385,1.933320372564654,6.619527999102208,7.3653789393862095,2.8939553630660404,3.7377276629735325,43.81815093089808,54.24880692075392
2022-01-20 10:00:00,BMFBOVESPA:IBOV,108015.27,109873.35,108014.5,109101.99,0.0,3.666033469740526,1.2688354509829354,-13.511788580054358,-10.012765417291074,1.9126405157481123,1.855515532175592,6.442711729083772,7.298716018554466,3.658193742481205,3.442937890144871,41.50853442407361,53.27125551950356
2022-01-21 10:00:00,BMFBOVESPA:IBOV,109096.87,109785.76,108367.73,108941.68,0.0,3.8614825325870488,2.4888006323463365,-12.883440096253764,-9.694181001271678,2.0944830506221592,1.8863071393806532,6.3337198824282055,7.314579614914296,4.386859249343506,3.558154624078423,40.11600754906636,53.50307494291977
2022-01-24 10:00:00,BMFBOVESPA:IBOV,108941.15,108948.16,106624.28,107937.11,0.0,2.2573289223376825,-0.7151204691552348,-14.338251225002155,-9.786579454124816,2.1995747980688134,1.926857640623042,6.288655875627628,7.39244651376148,4.838129292299461,3.712780367227396,39.54719272206589,54.64826545882426
2022-01-25 10:00:00,BMFBOVESPA:IBOV,107935.21,110711.1,107185.38,110203.77,0.0,5.091920338472145,3.555963834833705,-11.5624952101334,-6.866635133114886,2.3863405228996704,1.931702175869065,6.033559793739369,7.244591969501603,5.694621091233072,3.73147329625728,36.40384378462826,52.48411280456712
2022-01-26 10:00:00,BMFBOVESPA:IBOV,110206.5,112694.6,110204.45,111289.18,0.0,6.898598022577477,4.6313806197826,-11.874996981049067,-5.189371760162198,2.6397598873633683,2.029552503892982,5.868202319112329,7.177292133354792,6.9683322629326625,4.1190833660582715,34.435798458035315,51.51352236751658
2022-01-27 10:00:00,BMFBOVESPA:IBOV,111302.93,113057.03,111302.93,112611.65,0.0,7.430861178198095,6.53393180414617,-10.39478472027884,-3.307810151904376,2.9208274857976124,2.16499668656398,5.664628459167491,7.0948048943178605,8.531233201790801,4.687210652833011,32.088015580410264,50.33625648843667
2022-01-28 10:00:00,BMFBOVESPA:IBOV,112610.76,112968.87,111407.36,111910.1,0.0,7.687055211530164,8.124958756321574,-8.120382470425675,-3.42778836802514,3.141116095326172,2.2994335718709324,5.569095705676959,7.142620547982265,9.866610324317138,5.287394751447114,31.01482697898955,51.01702829245847
2022-01-31 10:00:00,BMFBOVESPA:IBOV,111910.27,112678.44,111194.57,112143.51,0.0,8.336939943373642,6.2459462670413055,-8.466038731023467,-5.669209076972581,3.278904956265659,2.401480352445644,5.4834291214370365,7.130751802966176,10.751217712223502,5.7671078831824545,30.06799492982375,50.847621275505375
2022-02-01 10:00:00,BMFBOVESPA:IBOV,112143.42,113302.13,112134.88,113228.31,0.0,12.10097772758036,7.2066415898670675,-8.373958621278987,-1.598400244030576,3.3957773828005857,2.525116287579802,5.348745407136556,7.061773808761823,11.531304033539996,6.376212265800801,28.609077430364398,49.86864932611447
2022-02-02 10:00:00,BMFBOVESPA:IBOV,113228.13,113665.9,111645.07,111894.36,0.0,10.1744812602863,8.20239683773919,-8.133621989469567,-4.7849951288135095,3.272373041251456,2.6473552695206832,5.306845667283375,7.14921271056914,10.708425321109303,7.00848992305893,28.16261093636433,51.11124238096335
2022-02-03 10:00:00,BMFBOVESPA:IBOV,111897.22,112502.18,111224.91,111695.94,0.0,8.738820400845137,6.555459553578411,-8.169646835741505,-5.529611200045059,3.0696447833949683,2.716809935024638,5.234219118223099,7.164906681400978,9.422719096223942,7.381056223048579,27.3970497775722,51.33588775318437
2022-02-04 10:00:00,BMFBOVESPA:IBOV,111695.94,112415.43,110320.84,112244.94,0.0,10.10321231406678,7.123238697654815,-8.603036421357285,-6.247481723072728,2.89602867724638,2.789680170207929,5.128454291249267,7.131176750388411,8.386982099433418,7.782315452051338,26.30104341743302,50.853681845280214
2022-02-07 10:00:00,BMFBOVESPA:IBOV,112247.11,112516.6,111489.53,111996.4,0.0,7.9181930676134975,6.1224381504235295,-8.960360554572793,-6.091204135608,2.565102401294686,2.868685945645611,5.038185897316969,7.1464653831965625,6.579750329127764,8.229359054744652,25.383317135923587,51.07196747322679
2022-02-08 10:00:00,BMFBOVESPA:IBOV,111995.22,112251.37,110943.44,112234.46,0.0,6.196488719472446,5.914029687023892,-8.15696278479477,-6.658169235495656,2.326333198323496,2.939857006069325,4.919909755072228,7.131081427988516,5.4118261496220255,8.642759216134895,24.205511998054874,50.85232233260273
2022-02-09 10:00:00,BMFBOVESPA:IBOV,112232.54,113163.31,111710.32,112461.39,0.0,6.56867510980342,4.523198035739132,-7.861082840924115,-6.044436104823907,2.206127462849116,3.0130174925346203,4.813690277064643,7.114255162142694,4.866998382337077,9.07827441031961,23.171614083506675,50.612626512073966
2022-02-10 10:00:00,BMFBOVESPA:IBOV,112462.2,113812.47,112163.1,113367.77,0.0,6.0227374006327175,6.614247825777034,-6.07551819380422,-5.1090376107731625,2.04947843405201,3.0849926747041403,4.683081285900497,7.054824687566243,4.2003618516442796,9.517179802978205,21.93125033035145,49.770551372294136
2022-02-11 10:00:00,BMFBOVESPA:IBOV,113367.77,114899.26,113128.01,113572.35,0.0,6.767150616970137,8.781962241553602,-6.288608117167753,-4.10602140425496,1.98138335026214,3.1773281652172525,4.602786478143191,7.039704441869876,3.9258799806960223,10.095414269482832,21.1856433633778,49.557438628882466
2022-02-14 10:00:00,BMFBOVESPA:IBOV,113643.0,114167.0,113358.16,113899.19,0.0,6.779496240941255,10.637110126475926,-4.430977236706516,-4.52694693697384,1.8236472032489128,3.2575521735276927,4.510383247985001,7.018319035432715,3.3256891219175815,10.611646163254994,20.343557043703722,49.2568020831172
2022-02-15 10:00:00,BMFBOVESPA:IBOV,113905.44,114828.18,113882.48,114828.18,0.0,6.309129777980462,12.108429500322176,-2.6085925467548545,-3.852122002144884,1.6728922275150844,3.3194357352454413,4.429344658094219,6.958597607636142,2.7985684048803807,11.018653600424443,19.61909410018779,48.42208066499944
2022-02-16 10:00:00,BMFBOVESPA:IBOV,114829.72,115734.45,114815.5,115180.95,0.0,5.571814042988576,11.788157075138136,-1.2531182855803464,-4.299618655654204,1.622700170187206,3.388022729229881,4.389397144411436,6.934021586918894,2.633155842325587,11.47869801377829,19.26680729136727,48.08065536785722
2022-02-17 10:00:00,BMFBOVESPA:IBOV,115180.69,115214.29,113389.12,113528.48,0.0,4.210326112099614,11.16906119589665,-3.1035032824309154,-4.757163589584713,1.5522160091981758,3.4745670311736454,4.4287882370358265,7.030651675592875,2.4093745392111114,12.072616054118841,19.614165248506904,49.4300629835169
2022-02-18 10:00:00,BMFBOVESPA:IBOV,113533.58,114213.43,112701.12,112879.85,0.0,4.579277692352523,8.90081040910986,-4.3818709209449285,-4.686865793811776,1.4023709693490136,3.495007225532501,4.420316445480485,7.069507518266118,1.966644335672892,12.21507550652439,19.53919747818523,49.97793655082116
2022-02-21 10:00:00,BMFBOVESPA:IBOV,112880.28,113404.77,111607.59,111725.3,0.0,1.3806514967682129,6.899646832645405,-4.891707081375446,-0.8364420326322399,1.0672137161655817,3.532582343753209,4.41574093313789,7.143721777570783,1.1389451159719508,12.479138015396916,19.498767988589485,51.03276083533907
2022-02-22 10:00:00,BMFBOVESPA:IBOV,111727.17,113314.97,111727.17,112891.8,0.0,1.4400501468336904,6.691679759949913,-6.088432190964617,-2.0269994669673386,0.9257716966049032,3.524610666278512,4.331509192827227,7.069640699497122,0.857053234234721,12.422880348844256,18.76197188754677,49.97981961998616
2022-02-23 10:00:00,BMFBOVESPA:IBOV,112891.8,113721.38,111748.11,112007.61,0.0,-0.5363921050797086,9.570477692868607,-7.292060079602572,-3.1643816454331524,0.8952044933538752,3.575567326360217,4.283099376900031,7.128080135236292,0.8013910849209683,12.784681705334751,18.344940272401434,50.80952641435024
2022-02-24 10:00:00,BMFBOVESPA:IBOV,112001.04,112001.04,109125.24,111591.87,0.0,-0.2843621799998485,8.537589665534943,-6.00729574659608,-0.5919397350849477,0.9309508481351088,3.5505902998518635,4.201505454745718,7.157929260196106,0.8666694816434783,12.606691477402146,17.65264808625802,51.23595129397157
2022-02-25 10:00:00,BMFBOVESPA:IBOV,111590.72,113141.94,110673.29,113141.94,0.0,0.8903145621177789,11.01549372543614,-6.244456303406766,2.823433634900554,0.9032417510932536,3.494478365489857,4.086459757085787,7.058796092877391,0.815845660918007,12.211379046876663,16.699153346281626,49.82660228082112
2022-03-02 10:00:00,BMFBOVESPA:IBOV,113143.06,115428.9,113143.06,115173.61,0.0,1.718033237447422,14.288366598835392,-3.813555641742327,4.3855417187845385,0.9845591749317368,3.4413596935282995,3.940645651423384,6.92794938258819,0.9693567689422624,11.842956540241191,15.528688150082028,47.99648264770409
2022-03-03 10:00:00,BMFBOVESPA:IBOV,115173.43,115947.68,115009.7,115165.55,0.0,2.9234628090280887,10.24188292792006,-3.0438193708204047,3.2506334061922293,1.0721819343506844,3.409477165441751,3.881674791526698,6.922743533601958,1.1495741003479754,11.624534541668716,15.067399187173834,47.92437803202772
2022-03-04 10:00:00,BMFBOVESPA:IBOV,115165.55,115165.55,113389.43,114473.78,0.0,2.4869659541788147,8.950335724793703,-4.122279212969328,2.9589072883271386,1.0830211772449363,3.4549759269081832,3.853601221778868,6.961408707193104,1.1729348703610076,11.93685865551506,14.850242376495585,48.46121118858396
2022-03-07 10:00:00,BMFBOVESPA:IBOV,114468.77,114529.28,111139.62,111593.46,0.0,-0.5804092371558094,4.430694429016525,-4.356999678085872,-0.973208222154596,1.117023784253418,3.529894366557225,3.8696545573475594,7.140335271267846,1.2477421345878268,12.460154239052434,14.974226393200736,50.98438778611166
2022-03-08 10:00:00,BMFBOVESPA:IBOV,111594.1,112389.86,110969.26,111203.45,0.0,-0.7080138290159301,3.389604851053392,-4.900052371763588,-3.471096002221484,1.1767982104263834,3.54267651299764,3.837399101403192,7.167745437371542,1.3848540280627386,12.550556875745118,14.725631863450026,51.37657465496056
2022-03-09 10:00:00,BMFBOVESPA:IBOV,111209.75,114051.39,111207.23,113900.34,0.0,1.4842856641355873,5.370074044689913,-3.366705797802187,2.973251082752814,1.1323369282430211,3.496507618220104,3.7138554424489727,6.99855705860684,1.2821869190628408,12.225565524271223,13.792722247407855,48.979800902575626
2022-03-10 10:00:00,BMFBOVESPA:IBOV,113900.34,113939.0,111888.81,113663.13,0.0,1.0685800700133663,6.935557436341884,0.2206892976139281,2.0951199229825628,1.1177499679294405,3.537729715070912,3.673008402471672,7.008667186434142,1.2493649908062652,12.515531536895717,13.490990724627503,49.12141573019867
2022-03-11 10:00:00,BMFBOVESPA:IBOV,113663.92,114627.23,111331.84,111713.07,0.0,-1.4595859122923536,3.669998999613404,-3.162069006767108,-0.9429447573691984,1.170264785445954,3.5940362492987954,3.7263360368823792,7.130329810289665,1.369519668054865,12.917096561273754,13.885580259768277,50.84160320350546
2022-03-14 10:00:00,BMFBOVESPA:IBOV,111715.79,112298.93,109716.65,109927.62,0.0,-3.2091701897512994,2.36936239259504,-3.813514051992225,-4.397264448475158,1.3697708359533518,3.6484159738181567,3.750538563732455,7.251504898094307,1.8762721430283442,13.31093911801149,14.066539518044307,52.584323287085724
2022-03-15 10:00:00,BMFBOVESPA:IBOV,109924.54,109924.54,107780.86,108959.3,0.0,-4.337072107360903,2.060117692107679,-6.395345440850171,-4.555958108065487,1.6168045859026177,3.6737533901654,3.757033468287458,7.325614342898159,2.614057068995735,13.49646397175177,14.115300481832085,53.66462550087522
2022-03-16 10:00:00,BMFBOVESPA:IBOV,108957.59,111183.45,108957.59,111112.43,0.0,-3.235921704933406,3.426612274015793,-4.362279228321789,-3.254928962582228,1.6075706508334298,3.594849441773383,3.6372636547150186,7.187511272060483,2.584283397421017,12.922942509018405,13.229686893910854,51.6603182859965
2022-03-17 10:00:00,BMFBOVESPA:IBOV,111112.58,113087.75,111070.36,113076.33,0.0,-1.8272292423356424,4.384898851461136,-1.7262003776381016,-0.8265743590661092,1.5209040103596203,3.5478830872634823,3.541744012730441,7.063831570825964,2.3131490087279762,12.587474400890258,12.543950651711928,49.8977164609976
2022-03-18 10:00:00,BMFBOVESPA:IBOV,113076.33,115310.91,112474.76,115310.91,0.0,1.5700289478023557,7.565585478284821,1.3327822804450318,-1.06266490855726,1.500362157988932,3.533641230815575,3.4759050636441224,6.926514658926789,2.2510866051252045,12.48662034811981,12.08191601146685,47.976605320327685
2022-03-21 10:00:00,BMFBOVESPA:IBOV,115306.78,116359.55,115207.78,116154.53,0.0,2.901031494992236,10.602526495484948,4.231143804922806,1.148687299729714,1.6290030373298556,3.567941711730031,3.476018722478797,6.876051128904738,2.653650895629895,12.730208058303024,12.082706159023129,47.28007912731212
2022-03-22 10:00:00,BMFBOVESPA:IBOV,116156.77,117540.64,116156.77,117272.44,0.0,4.964981074116605,11.158837337066164,7.743853711752275,0.9041866407254148,1.8268139073176717,3.585118966433572,3.497822079768851,6.811148942269361,3.3372490519692586,12.853078003481723,12.234759301718489,46.39174991377704
2022-03-23 10:00:00,BMFBOVESPA:IBOV,117269.91,118269.79,117036.14,117457.34,0.0,4.044173270334952,11.60508199444109,6.537530749508412,2.155596254824579,1.9896626152935455,3.634028915544975,3.553924405382538,6.801163103925971,3.9587573226967514,13.206166159016988,12.630378679173626,46.25581956620395
2022-03-24 10:00:00,BMFBOVESPA:IBOV,117460.3,119256.41,117150.79,119052.91,0.0,6.290019044241729,13.501202959405978,6.030007584455896,5.113030165510349,2.2384043978731323,3.66667023313327,3.5873824825209364,6.712690678195285,5.01045424841778,13.444470598545587,12.869313075898077,45.06021614112988
2022-03-25 10:00:00,BMFBOVESPA:IBOV,119062.13,119728.7,118548.49,119081.13,0.0,6.711295365872092,12.81493713194335,4.3981923889285,6.26153635697541,2.436687698010646,3.730512764218449,3.6581563484145674,6.712809694406999,5.937446937636422,13.916725483996773,13.382107869445802,45.061813993324584
2022-03-28 10:00:00,BMFBOVESPA:IBOV,119082.27,119444.42,118060.65,118737.78,0.0,4.945858273245091,13.23007658383221,4.815485016375409,4.384953305453459,2.5542107013914563,3.798146213528436,3.722145199179165,6.731950183306025,6.523992307102636,14.425914659340394,13.854364883772506,45.31915327051402
2022-03-29 10:00:00,BMFBOVESPA:IBOV,118739.6,120900.02,118739.6,120014.17,0.0,4.202837785496172,15.279369619250296,5.662079214135991,4.559611195687916,2.727545115660245,3.824274074727655,3.759389532121134,6.663902470332547,7.439502357962059,14.625072198634063,14.133009654221958,44.407596134104224
2022-03-30 10:00:00,BMFBOVESPA:IBOV,120013.36,120531.15,119775.24,120259.76,0.0,4.4233800819776325,14.727113774493317,9.204100655761662,4.1943282684126055,2.914881222965091,3.861980597221066,3.828378425043976,6.654789879683796,8.496532543994466,14.91489413331198,14.656481365342193,44.28622834274187
2022-03-31 10:00:00,BMFBOVESPA:IBOV,120260.59,120879.66,119999.23,119999.23,0.0,4.8268258460583695,15.47093342201558,8.003468373636432,2.6953948607642606,3.0718539053326217,3.9116221588581466,3.9205131854073096,6.673324417977165,9.43628641570728,15.300787913670067,15.37042363695257,44.53325878757027
2022-04-01 10:00:00,BMFBOVESPA:IBOV,120001.02,121578.84,120001.02,121570.15,0.0,8.940210295477877,17.443604533663386,9.5432833749778,4.232420949961978,3.2491270479274283,3.9114197377328574,3.9728500019818487,6.594119200302158,10.556826573573606,15.299204364726176,15.783537138247175,43.482408027793575
2022-04-04 10:00:00,BMFBOVESPA:IBOV,121569.05,121570.09,120753.69,121279.51,0.0,9.060923919176966,20.072017760592374,7.42240630705288,5.228656773501774,3.329673280757687,3.939159229301081,4.077411546122748,6.616327406419523,11.086724156591659,15.516975433787886,16.625284916455094,43.77578834893809
2022-04-05 10:00:00,BMFBOVESPA:IBOV,121279.33,121628.22,118793.87,118885.15,0.0,4.376466303788029,17.057818917783923,7.692564815424586,1.162974933976312,3.2997640362437486,3.89404641331268,4.21239837872804,6.751787373393367,10.888442694887635,15.163597469033347,17.74430010111062,45.5866327355141
2022-04-06 10:00:00,BMFBOVESPA:IBOV,118885.26,118885.26,116790.6,118227.75,0.0,4.015919674216252,15.09770250956318,7.0344704087467385,0.6203293699760727,3.297645001948362,3.778320626772585,4.287186109584306,6.790001336194115,10.874462558875013,14.27570675869518,18.379964738212617,46.10411814551787
2022-04-07 10:00:00,BMFBOVESPA:IBOV,118226.04,119247.25,117508.58,118862.12,0.0,6.3994750121897,16.594130964478953,7.509571536864685,1.052969141051474,3.253063152461609,3.653431171983231,4.321599364775914,6.755218686299884,10.582419873903463,13.347559328418765,18.676221069631588,45.63297949973513
2022-04-08 10:00:00,BMFBOVESPA:IBOV,118861.49,118868.33,117486.61,118322.26,0.0,7.63651573644549,14.013704894767706,6.996247154801498,0.0076322825435488,3.112509862966265,3.5103275241316645,4.390920391823097,6.786727317169045,9.687717647062277,12.322399326676342,19.2801818873279,46.05966767760854
2022-04-11 10:00:00,BMFBOVESPA:IBOV,118320.39,118320.39,116952.85,116952.85,0.0,7.336271433461855,10.661039539328232,3.651097372050078,-0.6093741900010015,2.7928596452718715,3.415572257341658,4.476975507289037,6.865036258254187,7.800064998188124,11.666133845121989,20.04330969286593,47.12872282714465
2022-04-12 10:00:00,BMFBOVESPA:IBOV,116963.38,118615.38,116054.4,116146.86,0.0,4.530933217822711,10.061035066024193,3.535713165071148,-2.242943332030997,2.239859911837433,3.3403567709972157,4.529074186609391,6.9118402693433625,5.016972424656394,11.157983357546945,20.512512987811512,47.77353590891653
2022-04-13 10:00:00,BMFBOVESPA:IBOV,116149.68,117329.4,116149.68,116781.96,0.0,3.277104943183073,9.215723994669686,2.931570252129645,-2.108323980635576,1.7820528798572994,3.215717317626896,4.533086415536518,6.872368340858452,3.1757124666076946,10.34083786688552,20.548872450721717,47.229446612433556
2022-04-14 10:00:00,BMFBOVESPA:IBOV,116781.12,116781.12,115623.52,116181.61,0.0,0.7550890024196297,9.220065040408896,2.64709748989005,-3.419162011154602,1.5270152431261652,3.1499344209593536,4.57457664201235,6.905037204409632,2.3317755527396615,9.922086856344539,20.926751453644993,47.67953879428119
2022-04-18 10:00:00,BMFBOVESPA:IBOV,116181.61,116190.97,115176.64,115687.25,0.0,-0.402291671276186,8.455786880484673,0.9064790407577096,-4.153597490386755,1.505904190948003,3.052785995708314,4.609396178422598,6.929789074764361,2.26774743231476,9.319502335592803,21.24653312965685,48.02197662072351
2022-04-19 10:00:00,BMFBOVESPA:IBOV,115686.95,115686.95,114277.16,115056.66,0.0,-1.889429434571327,6.520658951147484,0.5492353369598385,-5.001299189944533,1.590452217543468,2.9548531602454973,4.637379354016246,6.962132933076254,2.529538256288935,8.731157198612802,21.505287273056133,48.47129497782496
2022-04-20 10:00:00,BMFBOVESPA:IBOV,115056.66,115056.66,113945.48,114343.78,0.0,-2.6508007077292897,4.804486150985874,3.317004111942274,-5.4492632248822455,1.7690258830366974,2.888594755794285,4.665778205216679,6.999099775372112,3.129452574853767,8.343979663202244,21.769486260274974,48.98739766561394
2022-04-22 10:00:00,BMFBOVESPA:IBOV,114343.3,114343.3,110590.55,111077.51,0.0,-6.6990382679432265,1.9605260355816083,0.2627397597341134,-7.4832009697657105,2.310830296872712,2.935485972161654,4.803575195882812,7.202751793922318,5.339936660944826,8.617077892757852,23.074334662500593,51.87963340485118
2022-04-25 10:00:00,BMFBOVESPA:IBOV,111076.85,111155.01,109221.87,110684.95,0.0,-7.050806454389546,2.545778740972402,2.738144267123568,-7.2768889185255965,2.7117465686696014,2.909330614785014,4.820480727275408,7.228751318454359,7.3535694526913575,8.46420462612535,23.237034442033643,52.25484562405563
2022-04-26 10:00:00,BMFBOVESPA:IBOV,110684.23,110684.95,107977.7,108212.86,0.0,-8.864002678844086,-1.8065715900644808,1.80315040484052,-10.219193452654048,3.331957486644007,2.9675524103670763,4.929389811794438,7.402378507758208,11.101940692803048,8.806367308275444,24.29888391662281,54.79520757212063
2022-04-27 10:00:00,BMFBOVESPA:IBOV,108214.13,110107.48,108214.13,109349.37,0.0,-8.886284011296336,-1.7430355763246683,0.5839328774299231,-9.32482803335904,3.6068819871597184,2.955149813165422,4.86977896174531,7.327768171772337,13.00959766929724,8.73291041825163,23.71474713625723,53.69618637923969
2022-04-28 10:00:00,BMFBOVESPA:IBOV,109349.0,110701.66,108905.49,109918.97,0.0,-8.598711655503049,-2.3911202792961417,3.2883437842659164,-7.931593336938929,3.729515964399312,2.963720531248349,4.843704023279607,7.290255818806999,13.909289328709331,8.783639387342998,23.461468665135055,53.14782990364931
2022-04-29 10:00:00,BMFBOVESPA:IBOV,109922.03,111819.21,107876.16,107876.16,0.0,-10.102623158498597,-3.6046254985028177,1.422542216238524,-10.884829163407751,4.016871210266181,3.109160188015203,4.929931636913252,7.437227153892727,16.135254319865297,9.666877074738734,24.304225944638173,55.312347738599314
2022-05-02 10:00:00,BMFBOVESPA:IBOV,107876.15,107883.84,105218.19,106638.64,0.0,-12.282217304165536,-4.9087726966990735,0.8832887312004971,-11.183130909522491,4.302651956806884,3.263623715962459,4.985833875925055,7.533032399126677,18.512813861414113,10.65123975939261,24.858539438321852,56.746577126292216
2022-05-03 10:00:00,BMFBOVESPA:IBOV,106639.85,107126.69,106033.06,106528.09,0.0,-12.163159300363269,-5.917442378147304,2.9249847658049783,-10.400664996605377,4.335795339439324,3.385118443400387,4.986636549384032,7.552883707261115,18.79912122550376,11.459026875849458,24.86654407565269,57.046052295410405
2022-05-04 10:00:00,BMFBOVESPA:IBOV,106529.39,108381.76,104932.97,108343.74,0.0,-8.866885393171469,-3.173189426169465,2.64600402118941,-9.11482878710652,4.084668617776512,3.3955069981675026,4.876223527087134,7.433730193298765,16.684517717048283,11.529467774604484,23.777555886118094,55.2603445867617
2022-05-05 10:00:00,BMFBOVESPA:IBOV,108336.81,108336.81,103923.27,105304.19,0.0,-10.931071596981248,-5.722455086550147,-0.2960606297023755,-10.540819967378006,4.3190192352745695,3.641050242459299,5.018567039036083,7.66694696387136,18.653927154671727,13.257246868112922,25.186015125299395,58.78207574681626
2022-05-06 10:00:00,BMFBOVESPA:IBOV,105302.72,106267.57,103984.11,105134.73,0.0,-11.549003164338648,-6.33454835469644,1.6658013584291735,-12.068563194876342,4.399760165292748,3.790319283799136,5.029809309637434,7.700774010290118,19.357889512096868,14.366520273139596,25.2989816913154,59.301920357559744
2022-05-09 10:00:00,BMFBOVESPA:IBOV,105109.06,105109.06,102768.18,103250.02,0.0,-12.738296242820237,-7.809518877392479,-1.5017615679122966,-13.901355238269716,4.552410972839035,4.069619707151927,5.123190210473343,7.869286873262323,20.72444566562525,16.561804560839334,26.247077932689894,61.9256758936987
2022-05-10 10:00:00,BMFBOVESPA:IBOV,103251.12,104286.27,102386.18,103109.94,0.0,-11.836316943109985,-8.129873837322338,-1.5949341260205938,-15.51004845945254,4.557474631388342,4.274454572548918,5.14509788618598,7.907315475258714,20.7705750157483,18.270961892784353,26.472032258435444,62.52563802526594
2022-05-11 10:00:00,BMFBOVESPA:IBOV,103109.94,105374.25,103007.59,104396.9,0.0,-10.116468064655392,-7.170896607271176,-1.0784849928573583,-14.364916200219136,4.411523067201771,4.363876950116552,5.084621968261306,7.823430464309508,19.461535772453324,19.04342203575854,25.85338056012548,61.20606422988609
2022-05-12 10:00:00,BMFBOVESPA:IBOV,104395.45,105707.56,103578.58,105687.64,0.0,-9.50002894282645,-6.774526834213996,-0.2641092538646943,-14.049940303670963,4.187212159264703,4.408599556585084,5.021591999831786,7.735343512282947,17.53274566669418,19.435750050322202,25.216386212774598,59.83553925301788
2022-05-13 10:00:00,BMFBOVESPA:IBOV,105690.55,107772.82,105690.55,106924.18,0.0,-7.968068268291348,-5.8536870990166285,-0.6231628388283594,-10.680683982787412,3.805019526251484,4.423280077545712,4.958864402734284,7.644292196774674,14.478173595155067,19.5654066444128,24.59033616470525,58.43520318967017
