Date,Selic anualizada base 252 - %a.a.,Selic %a.d.,Retorno Selic(1M),Retorno Selic(3M),Retorno Selic(6M),Retorno Selic(12M)
2022-05-27,12.65,0.0472792210744588,0.9391282471399087,2.766115768516908,5.090945926085921,7.84210622681405
2022-05-30,12.65,0.0472792210744588,0.9426999086356913,2.7734212310699613,5.109880867839656,7.878779078631015
2022-05-31,12.65,0.0472792210744588,0.9462716965122464,2.780727212955636,5.128819221229208,7.915464401440553
2022-06-01,12.65,0.0472792210744588,0.9498436107740593,2.788033714210836,5.147760986868777,7.952162199482782
2022-06-02,12.65,0.0472792210744588,0.9498436107740593,2.7953407348722203,5.16670616537378,7.988872477000464
2022-06-03,12.65,0.0472792210744588,0.9498436107740593,2.8026482749767823,5.185654757358593,8.025595238237472
2022-06-06,12.65,0.0472792210744588,0.9498436107740593,2.8099563345617584,5.204606763439057,8.06233048743863
2022-06-07,12.65,0.0472792210744588,0.9498436107740593,2.8172649136636085,5.223562184229125,8.09907822885112
2022-06-08,12.65,0.0472792210744588,0.9498436107740593,2.8245740123196805,5.236742087004531,8.135838466722545
2022-06-09,12.65,0.0472792210744588,0.9498436107740593,2.8318836305666784,5.249923640644272,8.172611205302726
2022-06-10,12.65,0.0472792210744588,0.9498436107740593,2.839193768441528,5.263106845355381,8.209396448842554
2022-06-13,12.65,0.0472792210744588,0.9498436107740593,2.8465044259812,5.27629170134456,8.246194201594626
2022-06-14,12.65,0.0472792210744588,0.9498436107740593,2.8538156032227535,5.2894782088184655,8.283004467812649
2022-06-15,12.65,0.0472792210744588,0.9498436107740593,2.8574550146112543,5.302666367983999,8.316720750006489
2022-06-17,13.15,0.049037490119197,0.9516177418296357,2.8629022748864363,5.317707040073949,8.352351722593765
2022-06-20,13.15,0.049037490119197,0.9533919040644712,2.8683498236448113,5.332749860464747,8.387994416051114
2022-06-21,13.15,0.049037490119197,0.955166097479121,2.873797660901678,5.347794829463526,8.42364883423401
2022-06-22,13.15,0.049037490119197,0.9569403220740957,2.87924578667218,5.36284194737684,8.459314980999654
2022-06-23,13.15,0.049037490119197,0.958714577849995,2.8846942009716825,5.377891214511843,8.494992860205674
2022-06-24,13.15,0.049037490119197,0.9604888648073517,2.8901429038154847,5.392942631175401,8.53068247571198
2022-06-27,13.15,0.049037490119197,0.9622631829466766,2.895591895218974,5.407996197674625,8.566383831378953
2022-06-28,13.15,0.049037490119197,0.964037532268569,2.901041175197161,5.42305191431649,8.602096931068836
2022-06-29,13.15,0.049037490119197,0.9658119127734954,2.9064907437655663,5.438109781408218,8.637821778644073
2022-06-30,13.15,0.049037490119197,0.9675863244621441,2.9119406009392446,5.45316979925663,8.67355837797017
2022-07-01,13.15,0.049037490119197,0.9693607673348703,2.917390746733739,5.468231968169501,8.709306732912081
2022-07-04,13.15,0.049037490119197,0.9711352413924512,2.922841181164193,5.483296288453476,8.745066847337245
2022-07-05,13.15,0.049037490119197,0.9729097466352643,2.928291904245861,5.498362760416375,8.780838725114059
2022-07-06,13.15,0.049037490119197,0.9746842830639091,2.933742915994242,5.513431384365153,8.81662237011196
2022-07-07,13.15,0.049037490119197,0.9764588506789185,2.9391942164243456,5.528502160607296,8.85241778620156
2022-07-08,13.15,0.049037490119197,0.9782334494808698,2.9446458055516045,5.543575089450448,8.888224977255256
2022-07-11,13.15,0.049037490119197,0.9800080794702959,2.950097683391295,5.558650171201718,8.924043947146476
2022-07-12,13.15,0.049037490119197,0.981782740647752,2.9555498499586053,5.573727406168616,8.959874699749593
2022-07-13,13.15,0.049037490119197,0.9835574330137486,2.9610023052692114,5.588806794659029,8.99571723894066
2022-07-14,13.15,0.049037490119197,0.9853321565689299,2.9664550493377684,5.603888336980201,9.03157156859693
2022-07-15,13.15,0.049037490119197,0.9853321565689299,2.9719080821800192,5.618972033439995,9.067437692597192
2022-07-18,13.15,0.049037490119197,0.9853321565689299,2.9773614038111296,5.634057884345989,9.103315614820895
2022-07-19,13.15,0.049037490119197,0.9853321565689299,2.982815014246465,5.649145890006002,9.139205339149203
2022-07-20,13.15,0.049037490119197,0.9853321565689299,2.9882689135013463,5.664236050727545,9.175106869464322
2022-07-21,13.15,0.049037490119197,0.9853321565689299,2.9937231015908283,5.679328366818859,9.211020209649856
2022-07-22,13.15,0.049037490119197,0.9853321565689299,2.999177578530432,5.694422838587654,9.246945363590807
2022-07-25,13.15,0.049037490119197,0.9853321565689299,3.004632344335434,5.7095194663414395,9.282882335173426
2022-07-26,13.15,0.049037490119197,0.9853321565689299,3.0100873990211108,5.724618250388525,9.318831128284844
2022-07-27,13.15,0.049037490119197,0.9853321565689299,3.0155427426026726,5.7397191910371514,9.354791746813863
2022-07-28,13.15,0.049037490119197,0.9853321565689299,3.0209983750954406,5.754822288594719,9.390764194650503
2022-07-29,13.15,0.049037490119197,0.9853321565689299,3.026454296514891,5.769927543369668,9.426748475686143
2022-08-01,13.15,0.049037490119197,0.9853321565689299,3.0319105068760788,5.785034955670154,9.462744593813444
2022-08-02,13.15,0.049037490119197,0.9853321565689299,3.033721228969455,5.800144525804152,9.498752552925493
2022-08-03,13.15,0.049037490119197,0.9853321565689299,3.0355319828851313,5.81525625408017,9.534772356918332
2022-08-04,13.65,0.0507880373261881,0.9870990860226136,3.0391456018854957,5.826489846812688,9.568566285303648
2022-08-05,13.65,0.0507880373261881,0.9888660463920784,3.04275934762106,5.837724632129548,9.602370639871683
2022-08-08,13.65,0.0507880373261881,0.990633037677835,3.046373220096621,5.848960610157161,9.636185423839837
