datetime,symbol,Open,High,Low,Close,Volume
2022-04-08 10:00:00,BMFBOVESPA:IBOV,118861.49,118868.33,117486.61,118322.26,0.0
2022-04-11 10:00:00,BMFBOVESPA:IBOV,118320.39,118320.39,116952.85,116952.85,0.0
2022-04-12 10:00:00,BMFBOVESPA:IBOV,116963.38,118615.38,116054.4,116146.86,0.0
2022-04-13 10:00:00,BMFBOVESPA:IBOV,116149.68,117329.4,116149.68,116781.96,0.0
2022-04-14 10:00:00,BMFBOVESPA:IBOV,116781.12,116781.12,115623.52,116181.61,0.0
2022-04-18 10:00:00,BMFBOVESPA:IBOV,116181.61,116190.97,115176.64,115687.25,0.0
2022-04-19 10:00:00,BMFBOVESPA:IBOV,115686.95,115686.95,114277.16,115056.66,0.0
2022-04-20 10:00:00,BMFBOVESPA:IBOV,115056.66,115056.66,113945.48,114343.78,0.0
2022-04-22 10:00:00,BMFBOVESPA:IBOV,114343.3,114343.3,110590.55,111077.51,0.0
2022-04-25 10:00:00,BMFBOVESPA:IBOV,111076.85,111155.01,109221.87,110684.95,0.0
2022-04-26 10:00:00,BMFBOVESPA:IBOV,110684.23,110684.95,107977.7,108212.86,0.0
2022-04-27 10:00:00,BMFBOVESPA:IBOV,108214.13,110107.48,108214.13,109349.37,0.0
2022-04-28 10:00:00,BMFBOVESPA:IBOV,109349.0,110701.66,108905.49,109918.97,0.0
2022-04-29 10:00:00,BMFBOVESPA:IBOV,109922.03,111819.21,107876.16,107876.16,0.0
2022-05-02 10:00:00,BMFBOVESPA:IBOV,107876.15,107883.84,105218.19,106638.64,0.0
2022-05-03 10:00:00,BMFBOVESPA:IBOV,106639.85,107126.69,106033.06,106528.09,0.0
2022-05-04 10:00:00,BMFBOVESPA:IBOV,106529.39,108381.76,104932.97,108343.74,0.0
2022-05-05 10:00:00,BMFBOVESPA:IBOV,108336.81,108336.81,103923.27,105304.19,0.0
2022-05-06 10:00:00,BMFBOVESPA:IBOV,105302.72,106267.57,103984.11,105134.73,0.0
2022-05-09 10:00:00,BMFBOVESPA:IBOV,105109.06,105109.06,102768.18,103250.02,0.0
2022-05-10 10:00:00,BMFBOVESPA:IBOV,103251.12,104286.27,102386.18,103109.94,0.0
2022-05-11 10:00:00,BMFBOVESPA:IBOV,103109.94,105374.25,103007.59,104396.9,0.0
2022-05-12 10:00:00,BMFBOVESPA:IBOV,104395.45,105707.56,103578.58,105687.64,0.0
2022-05-13 10:00:00,BMFBOVESPA:IBOV,105690.55,107772.82,105690.55,106924.18,0.0
2022-05-16 10:00:00,BMFBOVESPA:IBOV,106924.87,108794.91,106851.58,108232.74,0.0
2022-05-17 10:00:00,BMFBOVESPA:IBOV,108246.23,109773.99,108244.6,108789.33,0.0
2022-05-18 10:00:00,BMFBOVESPA:IBOV,108788.23,108923.44,106038.4,106247.15,0.0
2022-05-19 10:00:00,BMFBOVESPA:IBOV,106248.98,107420.34,105760.05,107005.22,0.0
2022-05-20 10:00:00,BMFBOVESPA:IBOV,107056.05,108794.63,107056.05,108487.88,0.0
2022-05-23 10:00:00,BMFBOVESPA:IBOV,108499.83,110679.6,108499.83,110345.82,0.0
2022-05-24 10:00:00,BMFBOVESPA:IBOV,110340.07,110635.27,108399.23,110580.79,0.0
2022-05-25 10:00:00,BMFBOVESPA:IBOV,110579.87,111006.05,109699.18,110579.81,0.0
2022-05-26 10:00:00,BMFBOVESPA:IBOV,110577.27,112101.51,110388.48,111889.88,0.0
2022-05-27 10:00:00,BMFBOVESPA:IBOV,111889.88,112440.8,111558.24,111941.68,0.0
2022-05-30 10:00:00,BMFBOVESPA:IBOV,111943.81,112690.15,110655.46,111032.11,0.0
2022-05-31 10:00:00,BMFBOVESPA:IBOV,111035.69,111902.64,110685.49,111350.51,0.0
2022-06-01 10:00:00,BMFBOVESPA:IBOV,111350.51,111930.89,110821.51,111359.94,0.0
2022-06-02 10:00:00,BMFBOVESPA:IBOV,111363.07,112708.96,111218.2,112392.91,0.0
2022-06-03 10:00:00,BMFBOVESPA:IBOV,112391.83,112391.83,110935.15,111102.32,0.0
2022-06-06 10:00:00,BMFBOVESPA:IBOV,111102.32,111934.78,110015.2,110185.91,0.0
2022-06-07 10:00:00,BMFBOVESPA:IBOV,110185.18,110435.02,109393.54,110069.76,0.0
2022-06-08 10:00:00,BMFBOVESPA:IBOV,110066.83,110142.34,108045.38,108367.67,0.0
2022-06-09 10:00:00,BMFBOVESPA:IBOV,108367.33,108510.31,107067.62,107093.71,0.0
2022-06-10 10:00:00,BMFBOVESPA:IBOV,107091.09,107092.37,104647.59,105481.23,0.0
2022-06-13 10:00:00,BMFBOVESPA:IBOV,105476.39,105478.15,101699.55,102598.18,0.0
2022-06-14 10:00:00,BMFBOVESPA:IBOV,102598.18,103327.73,101325.28,102063.25,0.0
2022-06-15 10:00:00,BMFBOVESPA:IBOV,102067.88,103951.95,102046.47,102806.82,0.0
2022-06-17 10:00:00,BMFBOVESPA:IBOV,102800.01,102800.87,98401.727,99824.938,0.0
2022-06-20 10:00:00,BMFBOVESPA:IBOV,99824.25,100481.11,98408.883,99852.672,0.0
2022-06-21 10:00:00,BMFBOVESPA:IBOV,99853.859,101068.71,99166.539,99684.5,0.0
2022-06-22 10:00:00,BMFBOVESPA:IBOV,99678.0,100373.69,98050.023,99522.32,0.0
2022-06-23 10:00:00,BMFBOVESPA:IBOV,99523.391,100231.96,97775.07,98080.344,0.0
2022-06-24 10:00:00,BMFBOVESPA:IBOV,98081.359,99312.742,98031.102,98672.258,0.0
2022-06-27 10:00:00,BMFBOVESPA:IBOV,98672.992,101106.14,98672.438,100763.6,0.0
2022-06-28 10:00:00,BMFBOVESPA:IBOV,100765.65,102237.09,99956.211,100591.41,0.0
2022-06-29 10:00:00,BMFBOVESPA:IBOV,100592.38,101313.08,99218.133,99621.578,0.0
2022-06-30 10:00:00,BMFBOVESPA:IBOV,99619.063,99619.063,97758.43,98541.953,0.0
2022-07-01 10:00:00,BMFBOVESPA:IBOV,98542.102,99339.57,97231.18,98953.898,0.0
2022-07-04 10:00:00,BMFBOVESPA:IBOV,98951.961,99353.063,98264.281,98608.758,0.0
2022-07-05 10:00:00,BMFBOVESPA:IBOV,98607.57,98607.867,96499.422,98294.641,0.0
2022-07-06 10:00:00,BMFBOVESPA:IBOV,98293.68,99141.211,97423.43,98718.977,0.0
2022-07-07 10:00:00,BMFBOVESPA:IBOV,98721.508,101420.24,98721.508,100729.72,0.0
2022-07-08 10:00:00,BMFBOVESPA:IBOV,100731.54,101576.67,99958.492,100288.94,0.0
2022-07-11 10:00:00,BMFBOVESPA:IBOV,100282.06,100282.06,97854.219,98212.461,0.0
2022-07-12 10:00:00,BMFBOVESPA:IBOV,98212.461,98736.563,97253.188,98271.211,0.0
2022-07-13 10:00:00,BMFBOVESPA:IBOV,98257.938,98928.242,97402.992,97881.156,0.0
2022-07-14 10:00:00,BMFBOVESPA:IBOV,97878.547,97878.547,95430.742,96120.852,0.0
2022-07-15 10:00:00,BMFBOVESPA:IBOV,96119.242,96970.672,95266.938,96551.0,0.0
2022-07-18 10:00:00,BMFBOVESPA:IBOV,96552.609,98291.102,96552.609,96916.133,0.0
2022-07-19 10:00:00,BMFBOVESPA:IBOV,96919.844,98346.172,96917.297,98244.797,0.0
2022-07-20 10:00:00,BMFBOVESPA:IBOV,98243.688,98365.789,97277.148,98286.828,0.0
2022-07-21 10:00:00,BMFBOVESPA:IBOV,98286.461,99056.789,97087.617,99033.172,0.0
2022-07-22 10:00:00,BMFBOVESPA:IBOV,99034.039,99724.227,98321.227,98924.82,0.0
2022-07-25 10:00:00,BMFBOVESPA:IBOV,98926.281,100508.09,98925.156,100269.85,0.0
2022-07-26 10:00:00,BMFBOVESPA:IBOV,100269.85,100753.4,99364.789,99771.688,0.0
2022-07-27 10:00:00,BMFBOVESPA:IBOV,99773.039,101471.0,99771.547,101437.96,0.0
2022-07-28 10:00:00,BMFBOVESPA:IBOV,101436.76,102685.67,101044.69,102596.66,0.0
2022-07-29 10:00:00,BMFBOVESPA:IBOV,102596.66,103989.47,102514.25,103164.69,0.0
2022-08-01 10:00:00,BMFBOVESPA:IBOV,103164.69,103317.48,101764.38,102225.08,0.0
2022-08-02 10:00:00,BMFBOVESPA:IBOV,102225.08,103659.68,101693.98,103361.7,0.0
2022-08-03 10:00:00,BMFBOVESPA:IBOV,103361.89,103878.29,102822.02,103774.68,0.0
2022-08-04 10:00:00,BMFBOVESPA:IBOV,103776.71,106161.56,103776.71,105892.22,0.0
2022-08-05 10:00:00,BMFBOVESPA:IBOV,105893.28,107176.06,105517.82,106471.92,0.0
2022-08-08 10:00:00,BMFBOVESPA:IBOV,106473.03,108489.25,106472.87,108402.27,0.0
2022-08-09 10:00:00,BMFBOVESPA:IBOV,108403.44,109331.29,107841.98,108651.05,0.0
2022-08-10 10:00:00,BMFBOVESPA:IBOV,108657.76,110362.14,108657.37,110235.76,0.0
2022-08-11 10:00:00,BMFBOVESPA:IBOV,110236.17,111309.64,109603.66,109717.94,0.0
2022-08-12 10:00:00,BMFBOVESPA:IBOV,109717.94,112764.26,109717.94,112764.26,0.0
2022-08-15 10:00:00,BMFBOVESPA:IBOV,112767.24,113214.2,111066.52,113031.98,0.0
2022-08-16 10:00:00,BMFBOVESPA:IBOV,113033.79,113626.04,112689.84,113512.38,0.0
2022-08-17 10:00:00,BMFBOVESPA:IBOV,113507.82,114146.23,112482.58,113707.76,0.0
2022-08-18 10:00:00,BMFBOVESPA:IBOV,113707.76,114375.45,113303.9,113812.87,0.0
2022-08-19 10:00:00,BMFBOVESPA:IBOV,113807.29,113807.29,111146.15,111496.21,0.0
2022-08-22 10:00:00,BMFBOVESPA:IBOV,111486.78,111486.78,109858.38,110500.53,0.0
2022-08-23 10:00:00,BMFBOVESPA:IBOV,110503.56,112965.2,110503.01,112857.1,0.0
2022-08-24 10:00:00,BMFBOVESPA:IBOV,112856.44,113887.75,112632.28,112897.84,0.0
2022-08-25 10:00:00,BMFBOVESPA:IBOV,112897.84,114156.2,112768.19,113531.72,0.0
2022-08-26 10:00:00,BMFBOVESPA:IBOV,113532.54,114091.4,111978.2,112298.86,0.0
2022-08-29 10:00:00,BMFBOVESPA:IBOV,112295.87,113221.54,111689.15,112323.12,0.0
2022-08-30 10:00:00,BMFBOVESPA:IBOV,112323.42,112868.78,110103.11,110430.64,0.0
2022-08-31 10:00:00,BMFBOVESPA:IBOV,110430.64,111364.05,109522.88,109522.88,0.0
2022-09-01 10:00:00,BMFBOVESPA:IBOV,109523.84,110405.3,108217.4,110405.3,0.0
2022-09-02 10:00:00,BMFBOVESPA:IBOV,110408.92,112264.17,110408.92,110864.24,0.0
2022-09-05 10:00:00,BMFBOVESPA:IBOV,110867.93,112671.39,110864.76,112203.35,0.0
2022-09-06 10:00:00,BMFBOVESPA:IBOV,112202.62,112202.77,109348.31,109763.77,0.0
2022-09-08 10:00:00,BMFBOVESPA:IBOV,109770.53,110767.67,108618.97,109915.64,0.0
2022-09-09 10:00:00,BMFBOVESPA:IBOV,109922.25,112539.89,109922.25,112300.41,0.0
2022-09-12 10:00:00,BMFBOVESPA:IBOV,112307.24,114159.53,112304.57,113406.55,0.0
2022-09-13 10:00:00,BMFBOVESPA:IBOV,113398.09,113400.22,110521.95,110793.96,0.0
2022-09-14 10:00:00,BMFBOVESPA:IBOV,110793.99,111504.47,110118.13,110546.67,0.0
2022-09-15 10:00:00,BMFBOVESPA:IBOV,110546.52,111100.41,109523.89,109953.65,0.0
2022-09-16 10:00:00,BMFBOVESPA:IBOV,109950.92,109952.49,108488.9,109280.37,0.0
2022-09-19 10:00:00,BMFBOVESPA:IBOV,109282.6,111975.94,108507.76,111823.89,0.0
2022-09-20 10:00:00,BMFBOVESPA:IBOV,111823.6,112543.88,111393.16,112516.91,0.0
2022-09-21 10:00:00,BMFBOVESPA:IBOV,112516.91,113294.37,111380.13,111935.86,0.0
2022-09-22 10:00:00,BMFBOVESPA:IBOV,111941.66,114392.42,111818.53,114070.48,0.0
2022-09-23 10:00:00,BMFBOVESPA:IBOV,114046.98,114046.98,110731.9,111716.0,0.0
